INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	[UiThreadWatchdog] activo -- avisa de bloqueos del hilo de UI > {ThresholdMs} ms
INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	[UiThreadWatchdog] bloqueo de ~{durationMs} ms en el hilo de UI
INTERNO	AuraStudio.App/Services/UiThreadWatchdog.cs	[UiThreadWatchdog] bloqueo en curso desde hace {now - hangStartedTicks.Value} ms
INTERNO	AuraStudio.App/Services/UiThreadWatchdogNative.cs	0x{address:X} (sin símbolo)
INTERNO	AuraStudio.App/Views/MediaGridPage.xaml.cs	Attach   grid=sí capa=sí
INTERNO	AuraStudio.App/Views/MediaGridPage.xaml.cs	Attach   scroll=sí
INTERNO	AuraStudio.App/Views/MediaGridPage.xaml.cs	CaptureLost  tras {_marqueeMoves} movimientos
INTERNO	AuraStudio.App/Views/MediaGridPage.xaml.cs	Pressed  ruta={route} handled={e.Handled} yaArrastrando={_marquee is not null} 
INTERNO	AuraStudio.App/Views/MediaGridPage.xaml.cs	Released  tras {_marqueeMoves} movimientos
INTERNO	AuraStudio.App/Views/MediaGridPage.xaml.cs	Start    captura={captured} origen=({origin.X:0},{origin.Y:0}) 
INTERNO	AuraStudio.Core/Installer/Fat32Formatter.cs	con estos parámetros salen {layout.CountOfClusters} clústeres: menos de {MinimumFat32Clusters} no es FAT32
INTERNO	AuraStudio.Core/Installer/Fat32Formatter.cs	la partición es demasiado chica
INTERNO	AuraStudio.Core/Installer/Fat32Formatter.cs	la partición no alcanza ni para las tablas FAT
INTERNO	AuraStudio.Core/Installer/Fat32Formatter.cs	tamaño de sector no soportado por FAT32
INTERNO	AuraStudio.Core/Installer/FirmwareTreeWriter.cs	el zip no trae {path}
INTERNO	AuraStudio.Core/Installer/FirmwareTreeWriter.cs	el árbol .rockbox no quedó completo tras extraerlo (falta {Path.GetFileName(sentinel)})
INTERNO	AuraStudio.Core/Installer/FirmwareTreeWriter.cs	no se pudo extraer el árbol
INTERNO	AuraStudio.Core/Installer/FirmwareTreeWriter.cs	no se pudo verificar rockbox.ipod tras copiarlo
INTERNO	AuraStudio.Core/Installer/FirmwareTreeWriter.cs	rockbox.zip contiene una ruta insegura ({relative})
INTERNO	AuraStudio.Core/Installer/InstallerFlow.cs	El modo {mode} no empieza en la Bienvenida.
INTERNO	AuraStudio.Core/Installer/InstallerFlow.cs	El modo {mode} no está implementado en el instalador de Windows.
INTERNO	AuraStudio.Core/Installer/MasterBootRecord.cs	El sector de arranque necesita al menos {Size} bytes.
INTERNO	AuraStudio.Core/Installer/MasterBootRecord.cs	El sector de arranque necesita al menos {Size} bytes.
INTERNO	AuraStudio.Core/Installer/MasterBootRecord.cs	La tabla MBR tiene 4 entradas.
INTERNO	AuraStudio.Core/Installer/MasterBootRecord.cs	la partición no puede estar vacía
INTERNO	AuraStudio.Core/Installer/MasterBootRecord.cs	la partición se sale del direccionamiento de 32 bits del MBR
INTERNO	AuraStudio.Core/Installer/MasterBootRecord.cs	una partición no puede empezar en el sector 0: ahí vive la propia tabla
INTERNO	AuraStudio.Core/Library/LibraryFileCopier.cs	el archivo no está
INTERNO	AuraStudio.Core/Library/LibraryFileCopier.cs	el archivo no está
INTERNO	AuraStudio.Core/Library/LibraryFileCopier.cs	el archivo ya está dentro de la biblioteca
INTERNO	AuraStudio.Core/Library/LibraryFileCopier.cs	no hay archivo de origen
INTERNO	AuraStudio.Core/Library/LibraryFileCopier.cs	no hay archivo de origen
INTERNO	AuraStudio.Core/Library/LibraryFileCopier.cs	no hay ruta de destino
INTERNO	AuraStudio.Core/Library/LibraryFileCopier.cs	no hay ruta de destino
INTERNO	AuraStudio.Core/Library/LibraryFileCopier.cs	no se pudo copiar: {ex.Message}
INTERNO	AuraStudio.Core/Library/LocalTagWriter.cs	artista del álbum
INTERNO	AuraStudio.Core/Library/LocalTagWriter.cs	después del renombrado
INTERNO	AuraStudio.Core/Library/LocalTagWriter.cs	el archivo no está
INTERNO	AuraStudio.Core/Library/LocalTagWriter.cs	el archivo ya coincide con el catálogo
INTERNO	AuraStudio.Core/Library/LocalTagWriter.cs	el elemento no tiene metadata
INTERNO	AuraStudio.Core/Library/LocalTagWriter.cs	no se etiqueta un archivo temporal: las etiquetas van al archivo final, 
INTERNO	AuraStudio.Core/Library/LocalTagWriter.cs	no se pudo escribir: {ex.Message}
INTERNO	AuraStudio.Core/Library/MediaRoots.cs	no tiene carpeta en la biblioteca
INTERNO	AuraStudio.Core/Library/PreparedMusic.cs	el archivo de origen cambió de tamaño
INTERNO	AuraStudio.Core/Library/PreparedMusic.cs	el archivo de origen es más nuevo que el preparado
INTERNO	AuraStudio.Core/Library/PreparedMusic.cs	el archivo de origen ya sirve tal como está
